drug,cell_line,auc_ccle,auc_gdsc,ABC,cluster,SEEDING_DENSITY,density_ccle,density_diff
erlotinib,cvcl_0126,0.1169415763595617,0.17114333033235785,0.06483767521255909,0,625.0,250,375.0
crizotinib,cvcl_1404,0.07677865655638483,0.10531884458691665,0.06474704267749098,0,625.0,250,375.0
topotecan,cvcl_0419,0.37262568928511575,0.3796076990534597,0.06474675364751595,0,400.0,250,150.0
crizotinib,cvcl_1105,0.1136939651780775,0.060489292870507305,0.06452233954931105,0,150.0,250,100.0
pd0325901,cvcl_1640,0.21184215749825464,0.11780299794707993,0.06450582728984178,0,250.0,250,0.0
topotecan,cvcl_1483,0.0898741884368528,0.07120406951101166,0.06437378159451544,0,625.0,250,375.0
sorafenib,cvcl_1650,0.009083178852751117,0.003591518029778751,0.0643424787388203,0,2500.0,250,2250.0
lapatinib,cvcl_1205,0.124486002947095,0.07735850721794812,0.06419806627054085,0,200.0,250,50.0
irinotecan,cvcl_1796,0.18994532162637556,0.11561168882984973,0.06402082650556029,0,300.0,250,50.0
lapatinib,cvcl_1170,0.04078662622491913,0.004994060792160804,0.06384480672940798,0,200.0,250,50.0
sorafenib,cvcl_1688,0.07426790896870883,0.06821254664984944,0.06297217852246416,0,100.0,250,150.0
pd0325901,cvcl_1761,0.1906177592284103,0.25058267986855753,0.06249300941660124,0,100.0,250,150.0
crizotinib,cvcl_1352,0.06486151764666936,0.01860227400472514,0.06234678704684326,0,300.0,250,50.0
crizotinib,cvcl_2805,0.05398949298815148,0.03339525214946326,0.06220289785172877,0,325.0,250,75.0
topotecan,cvcl_0548,0.3937153104986748,0.33395005803796873,0.062033669102521144,0,1000.0,250,750.0
sorafenib,cvcl_1279,0.04840662159201148,0.09224903011305818,0.062019805653681974,0,150.0,250,100.0
topotecan,cvcl_0504,0.33832611270094526,0.30435975156779493,0.061999289093440914,0,300.0,250,50.0
lapatinib,cvcl_1258,0.13861005610206278,0.16656980774871832,0.06191150457799744,0,325.0,250,75.0
lapatinib,cvcl_1629,0.10782533279234419,0.05871231823925871,0.06188936764793289,0,200.0,250,50.0
paclitaxel,cvcl_1375,0.17594006028523312,0.2762816244426475,0.06134078628295822,0,150.0,250,100.0
paclitaxel,cvcl_0445,0.2611009006282281,0.2049222015169272,0.06127309015050252,0,625.0,250,375.0
topotecan,cvcl_0525,0.294790728740842,0.20951219015074762,0.06061524691154573,0,200.0,250,50.0
paclitaxel,cvcl_1186,0.3495681101166086,0.35297805413377903,0.060578669594075256,0,300.0,250,50.0
lapatinib,cvcl_1688,0.030518270550786042,0.03097206754142179,0.06051328791260993,0,100.0,250,150.0
paclitaxel,cvcl_1320,0.8813309509718377,0.86597847894693,0.060511133124232695,0,400.0,250,150.0
crizotinib,cvcl_1058,0.0805087602848974,0.02778283009503124,0.06049623005845458,0,1000.0,250,750.0
crizotinib,cvcl_1555,0.045042083705322145,0.060636221123231415,0.06049520670010246,0,325.0,250,75.0
sorafenib,cvcl_1169,0.09661388076740385,0.0532341056810135,0.060441542958367615,0,625.0,250,375.0
lapatinib,cvcl_3612,0.07578174388464565,0.022073943705229082,0.06043075244940428,0,300.0,250,50.0
lapatinib,cvcl_0126,0.2011489610867675,0.17404825599617824,0.06029068793381484,0,625.0,250,375.0
topotecan,cvcl_1644,0.2695232331171986,0.2070903838599869,0.05992408961162287,0,625.0,250,375.0
crizotinib,cvcl_2891,0.6054494706019995,0.563123489236539,0.05980993811305033,0,300.0,250,50.0
topotecan,cvcl_0454,0.08677322444579627,0.0492581152830599,0.05975567908223598,0,400.0,250,150.0
topotecan,cvcl_1405,0.14006809553028043,0.08535614059313867,0.05974642247684766,0,625.0,250,375.0
crizotinib,cvcl_1067,0.0569396967150525,0.07160658005114828,0.05964617460179309,0,200.0,250,50.0
sorafenib,cvcl_1361,0.09880058755890875,0.10277377131757948,0.05956419286837012,0,400.0,250,150.0
crizotinib,cvcl_1587,0.06437461366334929,0.06520773633893473,0.05949903606987413,0,625.0,250,375.0
erlotinib,cvcl_1349,0.1239584976562037,0.08314817246390294,0.059336107853366356,0,300.0,250,50.0
lapatinib,cvcl_1759,0.1182519520096339,0.1039057332501091,0.05932501378297268,0,300.0,250,50.0
selumetinib,cvcl_0425,0.22479498729650693,0.18169753891064178,0.059314972251046406,0,625.0,250,375.0
erlotinib,cvcl_2661,0.26583111971212114,0.18441918730639562,0.05896512301200221,0,325.0,250,75.0
lapatinib,cvcl_2786,0.07353583705761058,0.03158678855635044,0.05879706631728732,0,100.0,250,150.0
nutlin3,cvcl_0434,0.06718892802110688,0.12081307390612905,0.05875523726839762,0,,250,
sorafenib,cvcl_1053,0.052160483654952294,0.0027943735052464724,0.05872982568871423,0,325.0,250,75.0
crizotinib,cvcl_0131,0.08334169288214321,0.06574521282975154,0.058318482000023306,0,150.0,250,100.0
plx4720,cvcl_0599,0.22421934762879947,0.22674281358124826,0.057738185055781883,0,,250,
topotecan,cvcl_2075,0.2035536617312892,0.18166635223070715,0.05756539200354449,0,250.0,250,0.0
topotecan,cvcl_3612,0.4039588868178139,0.41204883890069655,0.05756260666395174,0,300.0,250,50.0
sorafenib,cvcl_1627,0.08665755496459693,0.09422510272745654,0.05750288230272077,0,625.0,250,375.0
plx4720,cvcl_1347,0.1202924327251712,0.05185257873346849,0.05743536515466331,0,,250,
crizotinib,cvcl_3004,0.042768735608909814,0.028423786080234326,0.05725640009655651,0,400.0,250,150.0
crizotinib,cvcl_1476,0.05802968339250436,0.03894840469314764,0.05718007561092982,0,1000.0,250,750.0
nutlin3,cvcl_0079,0.2097093845511978,0.2674115269873608,0.057148664948268334,0,,250,
topotecan,cvcl_0270,0.3706665402669006,0.3232884077102909,0.05713672843266536,0,300.0,250,50.0
crizotinib,cvcl_1688,0.03876816473806444,0.038116422077072665,0.05703401876507854,0,100.0,250,150.0
selumetinib,cvcl_0318,0.45072354574588436,0.3673166490888041,0.05703364781316978,0,325.0,250,75.0
topotecan,cvcl_1567,0.19647487713311895,0.2296612435337304,0.05700347077283982,0,1000.0,250,750.0
erlotinib,cvcl_1307,0.07531215195652463,0.06798771574958695,0.05696171974320633,0,150.0,250,100.0
crizotinib,cvcl_0313,0.05501286764965174,0.0007082180145502326,0.056946753179914544,0,325.0,250,75.0
selumetinib,cvcl_0471,0.08981211543958623,0.05741105988540218,0.056943025901222084,0,300.0,250,50.0
topotecan,cvcl_1354,0.48611080770296167,0.4843274521045178,0.05678986457047669,0,200.0,250,50.0
crizotinib,cvcl_1229,0.09409506006986801,0.0479753787330528,0.05675634105437218,0,625.0,250,375.0
crizotinib,cvcl_0547,0.10330657338254146,0.0797746032732527,0.05673240912941344,0,325.0,250,75.0
nutlin3,cvcl_1404,0.04867050030518194,0.06963943543928597,0.05665078786912518,0,,250,
lapatinib,cvcl_0076,0.017595588546074126,0.07654338910492509,0.0564092828835293,0,325.0,250,75.0
plx4720,cvcl_1482,0.09553770968911424,0.05500810481121976,0.05626353017584217,0,,250,
sorafenib,cvcl_0218,0.10921076079974645,0.11488916206441879,0.05596825757874624,0,700.0,250,450.0
crizotinib,cvcl_8787,0.03408534464382795,0.05433856188052111,0.05592872289150668,0,150.0,250,100.0
sorafenib,cvcl_3768,0.06966488901765477,0.07200845354114493,0.05589544221348903,0,625.0,250,375.0
lapatinib,cvcl_1635,0.10791754094583395,0.0905440605551856,0.055845102951979836,0,900.0,250,650.0
topotecan,cvcl_2060,0.1437663926612741,0.11797669113312004,0.05550184752062492,0,150.0,250,100.0
selumetinib,cvcl_0236,0.21946052027675922,0.19828936634683136,0.05538111850996499,0,300.0,250,50.0
crizotinib,cvcl_1258,0.06854199678172268,0.05728053201103789,0.05522756226382979,0,325.0,250,75.0
crizotinib,cvcl_1559,0.0573563252966216,0.08634321749247853,0.05522421713676593,0,325.0,250,75.0
crizotinib,cvcl_1523,0.07410891541108,0.05573139512423453,0.055111134920977106,0,300.0,250,50.0
crizotinib,cvcl_1796,0.05934122570457623,0.028817259244544702,0.0550600434406651,0,300.0,250,50.0
crizotinib,cvcl_1636,0.08101448766965746,0.04888056243683936,0.054913739334423714,0,625.0,250,375.0
crizotinib,cvcl_0426,0.05567539144911615,0.050179064386888794,0.054843989134803074,0,200.0,250,50.0
topotecan,cvcl_2961,0.22663560657322068,0.16242415956959477,0.05440954836561662,0,1250.0,250,1000.0
topotecan,cvcl_0359,0.2703548791444369,0.31149229898298236,0.054197132879344745,0,1000.0,250,750.0
crizotinib,cvcl_0527,0.006432722474347008,0.004704217951721712,0.053923637387787555,0,387.5,250,137.5
paclitaxel,cvcl_1761,0.9198271984047047,0.8485624996367307,0.05379869171784588,0,100.0,250,150.0
topotecan,cvcl_1559,0.12164019522707148,0.08946364793642003,0.05376190531076388,0,325.0,250,75.0
crizotinib,cvcl_1098,0.042484013646042595,0.04303648017565698,0.05359237163535927,0,325.0,250,75.0
palbociclib,cvcl_6c19,0.07746909304787197,0.07452870629603126,0.05342931158153877,0,100.0,250,150.0
crizotinib,cvcl_1290,0.10083839779179327,0.047946021533143535,0.05340309154836491,0,600.0,250,350.0
lapatinib,cvcl_1690,0.06918395909062613,0.023138749264006053,0.05339080954406658,0,150.0,250,100.0
topotecan,cvcl_0077,0.3145013793243736,0.33231259623775544,0.05300001792309552,0,300.0,250,50.0
nutlin3,cvcl_0318,0.05564494485727989,0.07101036486967094,0.05287655436245879,0,,250,
crizotinib,cvcl_1690,0.10181441325217089,0.050862747260706054,0.052721526551015085,0,150.0,250,100.0
topotecan,cvcl_1334,0.3538609456982693,0.30184369244449105,0.05271122714369485,0,1500.0,250,1250.0
sorafenib,cvcl_2989,0.09381710899120244,0.13353200854650626,0.05270246889481671,0,300.0,250,50.0
palbociclib,cvcl_1566,0.17461570080640276,0.20655979787860068,0.052679944834318496,0,300.0,250,50.0
sorafenib,cvcl_1524,0.09201632480594857,0.038962430836117945,0.052648427230942894,0,500.0,250,250.0
sorafenib,cvcl_1304,0.033230687008382276,0.07399501279824372,0.05229747071688102,0,325.0,250,75.0
sorafenib,cvcl_1381,0.05732636559502968,0.005498087509808958,0.05227850323530069,0,150.0,250,100.0
lapatinib,cvcl_1612,0.2509842723479627,0.24844091988959005,0.05225854650705319,0,300.0,250,50.0
crizotinib,cvcl_1464,0.010441988648142608,0.04622620930108623,0.052150703573707456,0,625.0,250,375.0
crizotinib,cvcl_1699,0.05872389378781162,0.04139762014504067,0.05198299053460753,0,5000.0,250,4750.0
topotecan,cvcl_1728,0.1931071206973457,0.17937089961448183,0.05192858889733353,0,325.0,250,75.0
sorafenib,cvcl_0428,0.09281337204338758,0.05461451869129885,0.051868445639222084,0,300.0,250,50.0
lapatinib,cvcl_0023,0.14529791548510917,0.09187138399248818,0.05179656469004948,0,87.5,250,162.5
crizotinib,cvcl_0132,0.0514744043572517,0.06714118615846199,0.051695410031721505,0,150.0,250,100.0
sorafenib,cvcl_0023,0.02448778342767255,0.06479714833201666,0.0516796695392367,0,100.0,250,150.0
topotecan,cvcl_0556,0.08387369709738324,0.10607725745020191,0.051674952681073145,0,150.0,250,100.0
topotecan,cvcl_1324,0.2157075899112295,0.21312789874126392,0.05151135277235225,0,625.0,250,375.0
lapatinib,cvcl_1535,0.4763737119933983,0.4615177395612825,0.05147166513962355,0,400.0,250,150.0
topotecan,cvcl_1515,0.21614735637913107,0.1747936169069908,0.05111010697760237,0,200.0,250,50.0
selumetinib,cvcl_1584,0.31841689286953834,0.3198841370722627,0.05078338399044126,0,1250.0,250,1000.0
sorafenib,cvcl_0292,0.025459152964753318,0.07344190277238971,0.05044066071136291,0,150.0,250,100.0
lapatinib,cvcl_1051,0.08582336469218743,0.0805521838933444,0.05040309243064758,0,150.0,250,100.0
paclitaxel,cvcl_0332,0.7786097437689452,0.7212763649820626,0.05032299312671807,0,125.0,250,125.0
sorafenib,cvcl_1424,0.11205773203601699,0.12957812805716373,0.050195579493435394,0,1250.0,250,1000.0
crizotinib,cvcl_1776,0.07602531741014495,0.026149325099842025,0.05011122306367702,0,300.0,250,50.0
crizotinib,cvcl_1130,0.00640249081667843,0.01604796092813343,0.049880059332716456,0,325.0,250,75.0
crizotinib,cvcl_1427,0.1172942840310427,0.07204931859241404,0.04977873719612715,0,300.0,250,50.0
sorafenib,cvcl_1122,0.020479507610409287,0.0023861120241454037,0.049376783626457796,0,625.0,250,375.0
plx4720,cvcl_0318,0.31274649417681133,0.36585137840648563,0.04931632994850483,0,,250,
lapatinib,cvcl_1639,0.08911442092540955,0.06994795314747726,0.04920168447893874,0,400.0,250,150.0
crizotinib,cvcl_0042,0.05426835734868829,0.03442830376259931,0.04875537303842045,0,625.0,250,375.0
topotecan,cvcl_2787,0.45546209035146523,0.45272903030084544,0.048631824375974325,0,400.0,250,150.0
lapatinib,cvcl_3002,0.08185188541344468,0.03994871594449079,0.048481132452218655,0,250.0,250,0.0
sorafenib,cvcl_0556,0.069556026286688,0.017084437441802214,0.04833872157314029,0,125.0,250,125.0
topotecan,cvcl_1738,0.2316911188309504,0.22603294915973138,0.04800138257350875,0,625.0,250,375.0
plx4720,cvcl_1307,0.10505825268072799,0.0820551719203283,0.047995537957876165,0,,250,
crizotinib,cvcl_1633,0.07405207450479312,0.04655139905333128,0.047826444104066904,0,300.0,250,50.0
topotecan,cvcl_1845,0.15857551062490305,0.17571994230940302,0.047723877329194454,0,300.0,250,50.0
palbociclib,cvcl_0547,0.11998873400615495,0.13495588055772945,0.04745374527217374,0,350.0,250,100.0
crizotinib,cvcl_0556,0.007720482490680913,0.035418214570774986,0.04744700639585362,0,137.5,250,112.5
sorafenib,cvcl_1707,0.04611869371300237,0.005851886219834235,0.04728668787122969,0,250.0,250,0.0
topotecan,cvcl_0629,0.2546694237867746,0.25490023399885076,0.04726943787153487,0,350.0,250,100.0
erlotinib,cvcl_1559,0.11119589434334753,0.10614101873731929,0.04725107599023364,0,325.0,250,75.0
topotecan,cvcl_1575,0.14681196267893215,0.1387298223387593,0.04722629155987689,0,400.0,250,150.0
topotecan,cvcl_0366,0.08481828830696847,0.10731517247948663,0.04717945038434142,0,200.0,250,50.0
crizotinib,cvcl_1139,0.044932647391840774,0.06608375638257769,0.04697032395138311,0,300.0,250,50.0
topotecan,cvcl_1139,0.3253827452823653,0.26222570071816986,0.04672919605739665,0,300.0,250,50.0
selumetinib,cvcl_2057,0.16108082546189806,0.19844596516910717,0.04634188525279945,0,625.0,250,375.0
lapatinib,cvcl_1386,0.23570480967929475,0.20438265397438526,0.046109881211131576,0,300.0,250,50.0
paclitaxel,cvcl_0039,0.4753730672311465,0.5065078275519312,0.04578074300275544,0,150.0,250,100.0
sorafenib,cvcl_0270,0.11205510259880891,0.07446039381476799,0.04540862684210322,0,300.0,250,50.0
crizotinib,cvcl_2786,0.05488546906614622,0.0347410255607733,0.04534431367466725,0,125.0,250,125.0
sorafenib,cvcl_1227,0.02084925417643202,0.041731148736546375,0.044905284814318026,0,625.0,250,375.0
lapatinib,cvcl_1603,0.7050743364848009,0.6471815619330847,0.04435588547878023,0,500.0,250,250.0
crizotinib,cvcl_3002,0.04444905298713031,0.04069313235367944,0.04429229992410249,0,250.0,250,0.0
crizotinib,cvcl_1670,0.05642558632487504,0.07682161430151901,0.04401279841039212,0,625.0,250,375.0
crizotinib,cvcl_1279,0.10335649391222135,0.13247747432773638,0.04398639261878426,0,387.5,250,137.5
crizotinib,cvcl_1728,0.006536161327711176,0.02323721962897174,0.04387756008076385,0,325.0,250,75.0
plx4720,cvcl_0525,0.07171208285847552,0.04687578114801061,0.042983480079329034,0,,250,
crizotinib,cvcl_0324,0.02708851540715218,0.05057220076223656,0.04279726772927957,0,300.0,250,50.0
paclitaxel,cvcl_0023,0.46434772952430525,0.44760764007275855,0.04277182806273804,0,100.0,250,150.0
topotecan,cvcl_1226,0.07358959687001965,0.09993499035828068,0.042294603302312786,0,150.0,250,100.0
crizotinib,cvcl_1059,0.007746908663575192,0.03639649001787837,0.04220396486640663,0,150.0,250,100.0
topotecan,cvcl_0236,0.20547634792655622,0.2327197719357733,0.04181390514493754,0,300.0,250,50.0
plx4720,cvcl_0065,0.1006747551369559,0.05747667797806255,0.041206891478726186,0,,250,
paclitaxel,cvcl_1304,0.42848305096685746,0.43437928653859503,0.04111580383382637,0,325.0,250,75.0
palbociclib,cvcl_1227,0.05239364054343065,0.020689224953571395,0.04091735074100869,0,625.0,250,375.0
erlotinib,cvcl_3117,0.07975758754525208,0.08817151808798918,0.040895474582770805,0,300.0,250,50.0
crizotinib,cvcl_0080,0.11289636846058493,0.14680668483689563,0.04061827760419406,0,625.0,250,375.0
lapatinib,cvcl_1488,0.14736307781570668,0.09518359141629873,0.040614166974214355,0,625.0,250,375.0
crizotinib,cvcl_1515,0.11902061620374993,0.14974585745838553,0.04059601558848452,0,200.0,250,50.0
sorafenib,cvcl_0527,0.014851411308607898,0.05418338528105571,0.04056094333179173,0,450.0,250,200.0
crizotinib,cvcl_1629,0.010277554577446835,0.04027858927203576,0.040225526566823,0,200.0,250,50.0
topotecan,cvcl_0320,0.22339131350277963,0.19958533809260326,0.04007385325507271,0,200.0,250,50.0
topotecan,cvcl_0312,0.24598340376818628,0.22496294544016082,0.039915597995886475,0,300.0,250,50.0
palbociclib,cvcl_1279,0.22440781771154694,0.2474487553531034,0.03954210440343165,0,150.0,250,100.0
sorafenib,cvcl_1679,0.08907683405080502,0.09050742127230749,0.03922385857813254,0,300.0,250,50.0
paclitaxel,cvcl_1205,0.4685657621137215,0.4327890348681507,0.03905813612285172,0,200.0,250,50.0
topotecan,cvcl_0023,0.30467883974174736,0.2767231210564044,0.038831030419445904,0,125.0,250,125.0
nilotinib,cvcl_0320,0.04091770297046282,0.05248992775906813,0.03862254033437156,0,200.0,250,50.0
sorafenib,cvcl_1129,0.011782237545369223,0.019827384348603316,0.03838329089252161,0,1250.0,250,1000.0
paclitaxel,cvcl_1036,0.3972102647836122,0.35605987180829324,0.03832298783968,0,300.0,250,50.0
topotecan,cvcl_0553,0.27071600460987766,0.22172100163817843,0.03801957874147133,0,300.0,250,50.0
sorafenib,cvcl_0253,0.04168601758831558,0.07359149763183093,0.03794113432581757,0,1500.0,250,1250.0
sorafenib,cvcl_3613,0.01568735863719517,0.045974641959710016,0.037818716063166925,0,200.0,250,50.0
crizotinib,cvcl_0099,0.07760788458834289,0.0761896299876691,0.037029317872293105,0,625.0,250,375.0
erlotinib,cvcl_1724,0.3202520801456763,0.23341564086221878,0.036928426334654846,0,250.0,250,0.0
crizotinib,cvcl_0531,0.21392439984616085,0.1765989868395006,0.03610699458085309,0,625.0,250,375.0
nutlin3,cvcl_0531,0.14791866019767597,0.17567081318745892,0.035480991491737085,0,,250,
lapatinib,cvcl_0324,0.07271312214696435,0.0801673779223272,0.034287761812322806,0,300.0,250,50.0
lapatinib,cvcl_0099,0.06187985571189958,0.042372824051105096,0.033988238001391176,0,625.0,250,375.0
paclitaxel,cvcl_1655,0.6970775985517816,0.7236131136077811,0.033949905425572156,0,150.0,250,100.0
topotecan,cvcl_0425,0.2639160249339054,0.2573396954753302,0.03387171138887987,0,625.0,250,375.0
sorafenib,cvcl_0320,0.06530877714539673,0.04977238003141016,0.03354606947300934,0,200.0,250,50.0
topotecan,cvcl_0035,0.1961415497586254,0.21134404335766144,0.033081849864368705,0,325.0,250,75.0
crizotinib,cvcl_0504,0.06812267325130683,0.07059746687934698,0.03287616439960775,0,250.0,250,0.0
sorafenib,cvcl_0454,0.05263913575637014,0.04749162508728444,0.0325979912111381,0,400.0,250,150.0
crizotinib,cvcl_1167,0.0048822326055956156,0.010670589348421577,0.03233922584516493,0,150.0,250,100.0
topotecan,cvcl_1505,0.15710984161146635,0.1637145006162255,0.0323387132324249,0,250.0,250,0.0
sorafenib,cvcl_1629,0.06476993238617834,0.07998142005555042,0.03209154317683797,0,200.0,250,50.0
selumetinib,cvcl_0023,0.30754681961073715,0.30588845407858833,0.03205289758267684,0,108.333333333333,250,141.666666666667
sorafenib,cvcl_1092,0.0716996100296875,0.04471591021702748,0.03161123136853146,0,625.0,250,375.0
lapatinib,cvcl_0320,0.08154515566735676,0.05969525716760138,0.03129382178242125,0,200.0,250,50.0
sorafenib,cvcl_1307,0.05063193492599538,0.05679181586962445,0.030573721788773697,0,150.0,250,100.0
crizotinib,cvcl_0628,0.06482775461659629,0.04463977306214961,0.029762858606966452,0,150.0,250,100.0
topotecan,cvcl_1170,0.6918018218831272,0.6955154005194949,0.028466144972079638,0,200.0,250,50.0
crizotinib,cvcl_0525,0.024945785920531982,0.03937989181352097,0.027297819816378462,0,200.0,250,50.0
crizotinib,cvcl_2091,0.23031750267051754,0.20681908931854343,0.026485774004197157,0,625.0,250,375.0
erlotinib,cvcl_1517,0.2132082974254601,0.1818796728688541,0.025091669154224713,0,150.0,250,100.0
selumetinib,cvcl_0324,0.24371687384772667,0.2226090363644807,0.024550024784047792,0,300.0,250,50.0
sorafenib,cvcl_3612,0.056612341111387354,0.07664994653370771,0.024262265331107997,0,300.0,250,50.0
topotecan,cvcl_1485,0.15672573918792843,0.1323999848357642,0.02391728540124102,0,625.0,250,375.0
nilotinib,cvcl_0132,0.05622495633957392,0.04504608963750867,0.023496589487211963,0,150.0,250,100.0
crizotinib,cvcl_1196,0.27625295533250305,0.2806593128091843,0.02311127952641753,0,1500.0,250,1250.0
crizotinib,cvcl_1402,0.02355640715740881,0.021933484830955474,0.022612684002116377,0,300.0,250,50.0
sorafenib,cvcl_1170,0.10495845788669877,0.09558572528658593,0.02260896320461734,0,200.0,250,50.0
nilotinib,cvcl_1258,0.04283114908255836,0.023268916375225213,0.020010069487299185,0,325.0,250,75.0
sorafenib,cvcl_1375,0.04583853987576303,0.05927835345240173,0.019867927430140372,0,150.0,250,100.0
sorafenib,cvcl_1619,0.19070675689109795,0.1993275760101756,0.019698236481034567,0,625.0,250,375.0
crizotinib,cvcl_1518,0.04649292974172925,0.04737155771474455,0.019500646297925982,0,300.0,250,50.0
lapatinib,cvcl_1087,0.055581377345978344,0.048472319136012465,0.01899670169109012,0,625.0,250,375.0
crizotinib,cvcl_1361,0.043522317757972995,0.049817296598726024,0.0178398569087443,0,400.0,250,150.0
plx4720,cvcl_0556,0.04151139009052984,0.024326520235199878,0.017106385100189244,0,,250,
sorafenib,cvcl_1402,0.07319473846892377,0.07833450345919712,0.011869281219987262,0,300.0,250,50.0
paclitaxel,cvcl_6831,0.31168810045822615,0.3093171712466477,0.010611181854904644,0,300.0,250,50.0
